job,ws,sequence,priority,duration,start,end
7.0,9.0,80.0,1.0,55.0,274.0,329.0
7.0,10.0,90.0,1.0,16.0,329.0,345.0
7.0,7.0,100.0,1.0,82.0,345.0,427.0
8.0,1.0,10.0,5.0,73.0,266.0,339.0
8.0,3.0,20.0,5.0,46.0,339.0,385.0
8.0,4.0,30.0,5.0,89.0,399.0,488.0
8.0,5.0,40.0,5.0,24.0,488.0,512.0
8.0,2.0,50.0,5.0,99.0,512.0,611.0
8.0,7.0,60.0,5.0,92.0,611.0,703.0
8.0,8.0,70.0,5.0,7.0,703.0,710.0
8.0,10.0,80.0,5.0,51.0,710.0,761.0
8.0,6.0,90.0,5.0,19.0,761.0,780.0
8.0,9.0,100.0,5.0,14.0,780.0,794.0
9.0,1.0,10.0,6.0,52.0,157.0,209.0
9.0,3.0,20.0,6.0,20.0,213.0,233.0
9.0,4.0,30.0,6.0,70.0,488.0,558.0
9.0,5.0,40.0,6.0,98.0,558.0,656.0
9.0,2.0,50.0,6.0,23.0,656.0,679.0
9.0,6.0,60.0,6.0,15.0,679.0,694.0
9.0,8.0,70.0,6.0,81.0,710.0,791.0
9.0,9.0,80.0,6.0,71.0,794.0,865.0
9.0,10.0,90.0,6.0,24.0,865.0,889.0
9.0,7.0,100.0,6.0,81.0,889.0,970.0
