job,ws,sequence,priority,duration,start,end
7.0,15.0,120.0,11.0,79.0,790.0,869.0
7.0,10.0,130.0,11.0,62.0,954.0,1016.0
7.0,9.0,140.0,11.0,65.0,1088.0,1153.0
7.0,11.0,150.0,11.0,76.0,1153.0,1229.0
8.0,5.0,10.0,20.0,65.0,0.0,65.0
8.0,6.0,20.0,20.0,55.0,116.0,171.0
8.0,10.0,30.0,20.0,81.0,356.0,437.0
8.0,11.0,40.0,20.0,15.0,449.0,464.0
8.0,8.0,50.0,20.0,32.0,475.0,507.0
8.0,7.0,60.0,20.0,52.0,531.0,583.0
8.0,3.0,70.0,20.0,97.0,900.0,997.0
8.0,2.0,80.0,20.0,69.0,1063.0,1132.0
8.0,13.0,90.0,20.0,82.0,1230.0,1312.0
8.0,4.0,100.0,20.0,89.0,1312.0,1401.0
8.0,14.0,110.0,20.0,69.0,1510.0,1579.0
8.0,1.0,120.0,20.0,87.0,1662.0,1749.0
8.0,9.0,130.0,20.0,22.0,1749.0,1771.0
8.0,15.0,140.0,20.0,71.0,1771.0,1842.0
8.0,12.0,150.0,20.0,63.0,2063.0,2126.0
9.0,2.0,10.0,13.0,70.0,149.0,219.0
9.0,5.0,20.0,13.0,74.0,488.0,562.0
9.0,4.0,30.0,13.0,52.0,562.0,614.0
9.0,11.0,40.0,13.0,94.0,802.0,896.0
9.0,15.0,50.0,13.0,14.0,909.0,923.0
9.0,1.0,60.0,13.0,81.0,1128.0,1209.0
9.0,7.0,70.0,13.0,24.0,1209.0,1233.0
9.0,14.0,80.0,13.0,14.0,1260.0,1274.0
9.0,12.0,90.0,13.0,32.0,1305.0,1337.0
9.0,9.0,100.0,13.0,39.0,1337.0,1376.0
9.0,6.0,110.0,13.0,67.0,1376.0,1443.0
9.0,13.0,120.0,13.0,59.0,1443.0,1502.0
9.0,8.0,130.0,13.0,18.0,1502.0,1520.0
9.0,10.0,140.0,13.0,77.0,1557.0,1634.0
9.0,3.0,150.0,13.0,50.0,1634.0,1684.0
10.0,4.0,10.0,17.0,18.0,331.0,349.0
10.0,11.0,20.0,17.0,6.0,399.0,405.0
10.0,2.0,30.0,17.0,96.0,967.0,1063.0
10.0,1.0,40.0,17.0,53.0,1391.0,1444.0
10.0,10.0,50.0,17.0,35.0,1444.0,1479.0
10.0,9.0,60.0,17.0,99.0,1479.0,1578.0
10.0,15.0,70.0,17.0,39.0,1578.0,1617.0
10.0,7.0,80.0,17.0,18.0,1617.0,1635.0
10.0,5.0,90.0,17.0,14.0,1635.0,1649.0
10.0,8.0,100.0,17.0,90.0,1649.0,1739.0
10.0,3.0,110.0,17.0,64.0,1781.0,1845.0
10.0,13.0,120.0,17.0,81.0,1845.0,1926.0
10.0,6.0,130.0,17.0,89.0,1926.0,2015.0
10.0,12.0,140.0,17.0,48.0,2015.0,2063.0
10.0,14.0,150.0,17.0,80.0,2063.0,2143.0
11.0,3.0,10.0,18.0,44.0,258.0,302.0
11.0,8.0,20.0,18.0,75.0,709.0,784.0
11.0,7.0,30.0,18.0,12.0,784.0,796.0
11.0,9.0,40.0,18.0,13.0,796.0,809.0
11.0,4.0,50.0,18.0,74.0,809.0,883.0
11.0,6.0,60.0,18.0,59.0,895.0,954.0
11.0,15.0,70.0,18.0,71.0,954.0,1025.0
11.0,5.0,80.0,18.0,75.0,1074.0,1149.0
11.0,2.0,90.0,18.0,30.0,1149.0,1179.0
11.0,1.0,100.0,18.0,93.0,1569.0,1662.0
11.0,10.0,110.0,18.0,26.0,1690.0,1716.0
11.0,11.0,120.0,18.0,30.0,1716.0,1746.0
11.0,14.0,130.0,18.0,84.0,1746.0,1830.0
11.0,12.0,140.0,18.0,91.0,1830.0,1921.0
11.0,13.0,150.0,18.0,93.0,1926.0,2019.0
12.0,1.0,10.0,4.0,39.0,0.0,39.0
12.0,8.0,20.0,4.0,56.0,39.0,95.0
12.0,15.0,30.0,4.0,13.0,95.0,108.0
12.0,9.0,40.0,4.0,29.0,162.0,191.0
12.0,13.0,50.0,4.0,55.0,191.0,246.0
12.0,11.0,60.0,4.0,69.0,246.0,315.0
12.0,10.0,70.0,4.0,26.0,330.0,356.0
12.0,4.0,80.0,4.0,7.0,356.0,363.0
12.0,7.0,90.0,4.0,55.0,363.0,418.0
12.0,2.0,100.0,4.0,48.0,418.0,466.0
12.0,5.0,110.0,4.0,22.0,466.0,488.0
12.0,3.0,120.0,4.0,46.0,488.0,534.0
12.0,12.0,130.0,4.0,50.0,534.0,584.0
12.0,14.0,140.0,4.0,96.0,595.0,691.0
12.0,6.0,150.0,4.0,17.0,691.0,708.0
13.0,13.0,10.0,19.0,57.0,0.0,57.0
13.0,4.0,20.0,19.0,14.0,544.0,558.0
13.0,10.0,30.0,19.0,8.0,558.0,566.0
13.0,5.0,40.0,19.0,13.0,566.0,579.0
13.0,2.0,50.0,19.0,95.0,1262.0,1357.0
13.0,1.0,60.0,19.0,53.0,1444.0,1497.0
13.0,11.0,70.0,19.0,78.0,1497.0,1575.0
13.0,7.0,80.0,19.0,24.0,1575.0,1599.0
13.0,6.0,90.0,19.0,92.0,1660.0,1752.0
13.0,3.0,100.0,19.0,90.0,1845.0,1935.0
13.0,15.0,110.0,19.0,68.0,1935.0,2003.0
13.0,14.0,120.0,19.0,87.0,2143.0,2230.0
13.0,8.0,130.0,19.0,43.0,2230.0,2273.0
13.0,9.0,140.0,19.0,75.0,2273.0,2348.0
13.0,12.0,150.0,19.0,94.0,2348.0,2442.0
14.0,4.0,10.0,16.0,93.0,363.0,456.0
14.0,15.0,20.0,16.0,92.0,643.0,735.0
14.0,7.0,30.0,16.0,18.0,742.0,760.0
14.0,6.0,40.0,16.0,28.0,764.0,792.0
14.0,14.0,50.0,16.0,27.0,816.0,843.0
14.0,10.0,60.0,16.0,40.0,849.0,889.0
14.0,2.0,70.0,16.0,56.0,911.0,967.0
14.0,1.0,80.0,16.0,83.0,1308.0,1391.0
14.0,13.0,90.0,16.0,51.0,1525.0,1576.0
14.0,8.0,100.0,16.0,15.0,1576.0,1591.0
14.0,3.0,110.0,16.0,97.0,1684.0,1781.0
14.0,5.0,120.0,16.0,48.0,1781.0,1829.0
14.0,11.0,130.0,16.0,53.0,1829.0,1882.0
14.0,9.0,140.0,16.0,78.0,1882.0,1960.0
14.0,12.0,150.0,16.0,39.0,1960.0,1999.0
15.0,6.0,10.0,1.0,47.0,0.0,47.0
15.0,15.0,20.0,1.0,34.0,47.0,81.0
15.0,7.0,30.0,1.0,42.0,81.0,123.0
15.0,13.0,40.0,1.0,28.0,123.0,151.0
15.0,9.0,50.0,1.0,11.0,151.0,162.0
15.0,3.0,60.0,1.0,11.0,162.0,173.0
15.0,5.0,70.0,1.0,30.0,173.0,203.0
15.0,10.0,80.0,1.0,14.0,203.0,217.0
15.0,12.0,90.0,1.0,10.0,217.0,227.0
15.0,14.0,100.0,1.0,4.0,227.0,231.0
15.0,4.0,110.0,1.0,20.0,231.0,251.0
15.0,2.0,120.0,1.0,92.0,251.0,343.0
15.0,8.0,130.0,1.0,19.0,343.0,362.0
15.0,1.0,140.0,1.0,59.0,362.0,421.0
15.0,11.0,150.0,1.0,28.0,421.0,449.0
16.0,4.0,10.0,12.0,69.0,262.0,331.0
16.0,8.0,20.0,12.0,82.0,627.0,709.0
16.0,11.0,30.0,12.0,64.0,738.0,802.0
16.0,15.0,40.0,12.0,40.0,869.0,909.0
16.0,1.0,50.0,12.0,27.0,1021.0,1048.0
16.0,9.0,60.0,12.0,82.0,1153.0,1235.0
16.0,2.0,70.0,12.0,27.0,1235.0,1262.0
16.0,12.0,80.0,12.0,43.0,1262.0,1305.0
16.0,6.0,90.0,12.0,56.0,1305.0,1361.0
16.0,14.0,100.0,12.0,17.0,1361.0,1378.0
16.0,5.0,110.0,12.0,18.0,1378.0,1396.0
16.0,13.0,120.0,12.0,20.0,1396.0,1416.0
16.0,7.0,130.0,12.0,98.0,1416.0,1514.0
16.0,10.0,140.0,12.0,43.0,1514.0,1557.0
16.0,3.0,150.0,12.0,68.0,1557.0,1625.0
17.0,11.0,10.0,15.0,84.0,315.0,399.0
17.0,9.0,20.0,15.0,26.0,421.0,447.0
17.0,3.0,30.0,15.0,87.0,813.0,900.0
17.0,12.0,40.0,15.0,61.0,900.0,961.0
17.0,14.0,50.0,15.0,95.0,976.0,1071.0
17.0,7.0,60.0,15.0,23.0,1071.0,1094.0
17.0,15.0,70.0,15.0,88.0,1094.0,1182.0
17.0,4.0,80.0,15.0,89.0,1182.0,1271.0
17.0,10.0,90.0,15.0,49.0,1271.0,1320.0
17.0,8.0,100.0,15.0,84.0,1375.0,1459.0
17.0,5.0,110.0,15.0,12.0,1459.0,1471.0
17.0,6.0,120.0,15.0,51.0,1471.0,1522.0
17.0,13.0,130.0,15.0,3.0,1522.0,1525.0
17.0,1.0,140.0,15.0,44.0,1525.0,1569.0
17.0,2.0,150.0,15.0,20.0,1569.0,1589.0
18.0,4.0,10.0,7.0,43.0,48.0,91.0
18.0,3.0,20.0,7.0,54.0,91.0,145.0
18.0,13.0,30.0,7.0,18.0,151.0,169.0
18.0,14.0,40.0,7.0,72.0,231.0,303.0
18.0,2.0,50.0,7.0,70.0,525.0,595.0
18.0,7.0,60.0,7.0,28.0,595.0,623.0
18.0,15.0,70.0,7.0,20.0,623.0,643.0
18.0,6.0,80.0,7.0,22.0,643.0,665.0
18.0,5.0,90.0,7.0,59.0,665.0,724.0
18.0,9.0,100.0,7.0,36.0,724.0,760.0
18.0,10.0,110.0,7.0,85.0,764.0,849.0
18.0,12.0,120.0,7.0,13.0,849.0,862.0
18.0,1.0,130.0,7.0,73.0,934.0,1007.0
18.0,11.0,140.0,7.0,29.0,1007.0,1036.0
18.0,8.0,150.0,7.0,45.0,1036.0,1081.0
19.0,12.0,10.0,8.0,7.0,0.0,7.0
19.0,15.0,20.0,8.0,97.0,236.0,333.0
19.0,6.0,30.0,8.0,4.0,333.0,337.0
19.0,7.0,40.0,8.0,22.0,337.0,359.0
19.0,11.0,50.0,8.0,74.0,494.0,568.0
19.0,10.0,60.0,8.0,45.0,568.0,613.0
19.0,14.0,70.0,8.0,62.0,754.0,816.0
19.0,2.0,80.0,8.0,95.0,816.0,911.0
19.0,5.0,90.0,8.0,66.0,1008.0,1074.0
19.0,9.0,100.0,8.0,14.0,1074.0,1088.0
19.0,1.0,110.0,8.0,40.0,1088.0,1128.0
19.0,4.0,120.0,8.0,23.0,1128.0,1151.0
19.0,13.0,130.0,8.0,79.0,1151.0,1230.0
19.0,3.0,140.0,8.0,34.0,1230.0,1264.0
19.0,8.0,150.0,8.0,8.0,1264.0,1272.0
