job,ws,sequence,priority,duration,start,end
10.0,4.0,70.0,4.0,12.0,334.0,346.0
10.0,5.0,80.0,4.0,21.0,346.0,367.0
10.0,1.0,90.0,4.0,23.0,367.0,390.0
10.0,6.0,100.0,4.0,37.0,497.0,534.0
10.0,7.0,110.0,4.0,12.0,561.0,573.0
10.0,9.0,120.0,4.0,88.0,675.0,763.0
10.0,14.0,130.0,4.0,98.0,763.0,861.0
10.0,15.0,140.0,4.0,33.0,861.0,894.0
10.0,12.0,150.0,4.0,76.0,894.0,970.0
11.0,10.0,10.0,15.0,30.0,0.0,30.0
11.0,8.0,20.0,15.0,89.0,30.0,119.0
11.0,6.0,30.0,15.0,91.0,119.0,210.0
11.0,7.0,40.0,15.0,3.0,235.0,238.0
11.0,1.0,50.0,15.0,97.0,245.0,342.0
11.0,15.0,60.0,15.0,71.0,420.0,491.0
11.0,2.0,70.0,15.0,73.0,621.0,694.0
11.0,4.0,80.0,15.0,16.0,769.0,785.0
11.0,9.0,90.0,15.0,15.0,876.0,891.0
11.0,12.0,100.0,15.0,98.0,1112.0,1210.0
11.0,3.0,110.0,15.0,71.0,1210.0,1281.0
11.0,13.0,120.0,15.0,19.0,1298.0,1317.0
11.0,11.0,130.0,15.0,65.0,1391.0,1456.0
11.0,14.0,140.0,15.0,89.0,1456.0,1545.0
11.0,5.0,150.0,15.0,2.0,1545.0,1547.0
12.0,3.0,10.0,19.0,61.0,154.0,215.0
12.0,14.0,20.0,19.0,86.0,963.0,1049.0
12.0,13.0,30.0,19.0,71.0,1108.0,1179.0
12.0,4.0,40.0,19.0,76.0,1319.0,1395.0
12.0,10.0,50.0,19.0,88.0,1395.0,1483.0
12.0,2.0,60.0,19.0,32.0,1514.0,1546.0
12.0,6.0,70.0,19.0,31.0,1546.0,1577.0
12.0,11.0,80.0,19.0,50.0,1577.0,1627.0
12.0,12.0,90.0,19.0,25.0,1672.0,1697.0
12.0,7.0,100.0,19.0,84.0,1697.0,1781.0
12.0,1.0,110.0,19.0,79.0,1781.0,1860.0
12.0,8.0,120.0,19.0,34.0,1891.0,1925.0
12.0,9.0,130.0,19.0,59.0,1925.0,1984.0
12.0,15.0,140.0,19.0,75.0,2105.0,2180.0
12.0,5.0,150.0,19.0,78.0,2180.0,2258.0
13.0,4.0,10.0,11.0,9.0,0.0,9.0
13.0,1.0,20.0,11.0,59.0,9.0,68.0
13.0,10.0,30.0,11.0,93.0,224.0,317.0
13.0,14.0,40.0,11.0,69.0,459.0,528.0
13.0,9.0,50.0,11.0,38.0,528.0,566.0
13.0,3.0,60.0,11.0,65.0,991.0,1056.0
13.0,7.0,70.0,11.0,96.0,1096.0,1192.0
13.0,2.0,80.0,11.0,67.0,1192.0,1259.0
13.0,11.0,90.0,11.0,74.0,1317.0,1391.0
13.0,13.0,100.0,11.0,41.0,1391.0,1432.0
13.0,8.0,110.0,11.0,61.0,1483.0,1544.0
13.0,15.0,120.0,11.0,68.0,1544.0,1612.0
13.0,5.0,130.0,11.0,11.0,1612.0,1623.0
13.0,6.0,140.0,11.0,24.0,1623.0,1647.0
13.0,12.0,150.0,11.0,25.0,1647.0,1672.0
14.0,7.0,10.0,17.0,86.0,37.0,123.0
14.0,6.0,20.0,17.0,77.0,215.0,292.0
14.0,1.0,30.0,17.0,21.0,342.0,363.0
14.0,14.0,40.0,17.0,50.0,703.0,753.0
14.0,9.0,50.0,17.0,72.0,891.0,963.0
14.0,15.0,60.0,17.0,68.0,1298.0,1366.0
14.0,3.0,70.0,17.0,91.0,1440.0,1531.0
14.0,8.0,80.0,17.0,72.0,1544.0,1616.0
14.0,13.0,90.0,17.0,65.0,1619.0,1684.0
14.0,5.0,100.0,17.0,52.0,1684.0,1736.0
14.0,11.0,110.0,17.0,45.0,1736.0,1781.0
14.0,4.0,120.0,17.0,5.0,1781.0,1786.0
14.0,2.0,130.0,17.0,71.0,1786.0,1857.0
14.0,10.0,140.0,17.0,68.0,1857.0,1925.0
14.0,12.0,150.0,17.0,25.0,1925.0,1950.0
15.0,7.0,10.0,2.0,37.0,0.0,37.0
15.0,9.0,20.0,2.0,27.0,96.0,123.0
15.0,1.0,30.0,2.0,23.0,123.0,146.0
15.0,8.0,40.0,2.0,26.0,146.0,172.0
15.0,5.0,50.0,2.0,2.0,172.0,174.0
15.0,2.0,60.0,2.0,36.0,174.0,210.0
15.0,12.0,70.0,2.0,20.0,210.0,230.0
15.0,11.0,80.0,2.0,65.0,230.0,295.0
15.0,14.0,90.0,2.0,61.0,332.0,393.0
15.0,15.0,100.0,2.0,27.0,393.0,420.0
15.0,13.0,110.0,2.0,35.0,420.0,455.0
15.0,3.0,120.0,2.0,50.0,474.0,524.0
15.0,10.0,130.0,2.0,45.0,524.0,569.0
15.0,4.0,140.0,2.0,80.0,569.0,649.0
15.0,6.0,150.0,2.0,19.0,649.0,668.0
16.0,14.0,10.0,10.0,5.0,0.0,5.0
16.0,3.0,20.0,10.0,57.0,97.0,154.0
16.0,2.0,30.0,10.0,70.0,239.0,309.0
16.0,9.0,40.0,10.0,95.0,309.0,404.0
16.0,4.0,50.0,10.0,46.0,448.0,494.0
16.0,13.0,60.0,10.0,36.0,545.0,581.0
16.0,7.0,70.0,10.0,88.0,619.0,707.0
16.0,15.0,80.0,10.0,42.0,707.0,749.0
16.0,12.0,90.0,10.0,49.0,970.0,1019.0
16.0,10.0,100.0,10.0,23.0,1019.0,1042.0
16.0,6.0,110.0,10.0,63.0,1042.0,1105.0
16.0,8.0,120.0,10.0,77.0,1105.0,1182.0
16.0,5.0,130.0,10.0,47.0,1182.0,1229.0
16.0,11.0,140.0,10.0,88.0,1229.0,1317.0
16.0,1.0,150.0,10.0,7.0,1317.0,1324.0
17.0,14.0,10.0,13.0,29.0,294.0,323.0
17.0,8.0,20.0,13.0,64.0,549.0,613.0
17.0,6.0,30.0,13.0,23.0,668.0,691.0
17.0,12.0,40.0,13.0,42.0,691.0,733.0
17.0,5.0,50.0,13.0,33.0,761.0,794.0
17.0,7.0,60.0,13.0,65.0,794.0,859.0
17.0,11.0,70.0,13.0,92.0,867.0,959.0
17.0,15.0,80.0,13.0,80.0,1218.0,1298.0
17.0,3.0,90.0,13.0,49.0,1298.0,1347.0
17.0,10.0,100.0,13.0,3.0,1372.0,1375.0
17.0,1.0,110.0,13.0,83.0,1375.0,1458.0
17.0,4.0,120.0,13.0,20.0,1458.0,1478.0
17.0,9.0,130.0,13.0,63.0,1478.0,1541.0
17.0,13.0,140.0,13.0,78.0,1541.0,1619.0
17.0,2.0,150.0,13.0,85.0,1619.0,1704.0
18.0,10.0,10.0,20.0,67.0,317.0,384.0
18.0,3.0,20.0,20.0,47.0,843.0,890.0
18.0,11.0,30.0,20.0,48.0,959.0,1007.0
18.0,12.0,40.0,20.0,57.0,1019.0,1076.0
18.0,8.0,50.0,20.0,84.0,1315.0,1399.0
18.0,2.0,60.0,20.0,63.0,1546.0,1609.0
18.0,15.0,70.0,20.0,48.0,1683.0,1731.0
18.0,4.0,80.0,20.0,70.0,1786.0,1856.0
18.0,7.0,90.0,20.0,85.0,2013.0,2098.0
18.0,9.0,100.0,20.0,93.0,2098.0,2191.0
18.0,6.0,110.0,20.0,1.0,2191.0,2192.0
18.0,5.0,120.0,20.0,63.0,2258.0,2321.0
18.0,13.0,130.0,20.0,87.0,2321.0,2408.0
18.0,1.0,140.0,20.0,29.0,2408.0,2437.0
18.0,14.0,150.0,20.0,90.0,2437.0,2527.0
19.0,14.0,10.0,5.0,80.0,118.0,198.0
19.0,5.0,20.0,5.0,14.0,198.0,212.0
19.0,12.0,30.0,5.0,41.0,230.0,271.0
19.0,13.0,40.0,5.0,73.0,271.0,344.0
19.0,8.0,50.0,5.0,22.0,344.0,366.0
19.0,1.0,60.0,5.0,93.0,390.0,483.0
19.0,6.0,70.0,5.0,6.0,534.0,540.0
19.0,2.0,80.0,5.0,81.0,540.0,621.0
19.0,9.0,90.0,5.0,19.0,763.0,782.0
19.0,15.0,100.0,5.0,62.0,782.0,844.0
19.0,10.0,110.0,5.0,62.0,844.0,906.0
19.0,3.0,120.0,5.0,85.0,906.0,991.0
19.0,4.0,130.0,5.0,25.0,991.0,1016.0
19.0,11.0,140.0,5.0,70.0,1016.0,1086.0
19.0,7.0,150.0,5.0,10.0,1086.0,1096.0
