job,ws,sequence,priority,duration,start,end
7.0,4.0,120.0,2.0,80.0,540.0,620.0
7.0,10.0,130.0,2.0,3.0,620.0,623.0
7.0,7.0,140.0,2.0,57.0,623.0,680.0
7.0,11.0,150.0,2.0,7.0,680.0,687.0
8.0,11.0,10.0,15.0,85.0,57.0,142.0
8.0,12.0,20.0,15.0,30.0,142.0,172.0
8.0,7.0,30.0,15.0,96.0,841.0,937.0
8.0,15.0,40.0,15.0,91.0,942.0,1033.0
8.0,1.0,50.0,15.0,13.0,1076.0,1089.0
8.0,2.0,60.0,15.0,87.0,1296.0,1383.0
8.0,3.0,70.0,15.0,82.0,1383.0,1465.0
8.0,6.0,80.0,15.0,83.0,1669.0,1752.0
8.0,13.0,90.0,15.0,78.0,1752.0,1830.0
8.0,5.0,100.0,15.0,56.0,1830.0,1886.0
8.0,9.0,110.0,15.0,85.0,1886.0,1971.0
8.0,8.0,120.0,15.0,8.0,1971.0,1979.0
8.0,10.0,130.0,15.0,66.0,1979.0,2045.0
8.0,14.0,140.0,15.0,88.0,2045.0,2133.0
8.0,4.0,150.0,15.0,15.0,2133.0,2148.0
9.0,7.0,10.0,5.0,5.0,0.0,5.0
9.0,12.0,20.0,5.0,59.0,32.0,91.0
9.0,10.0,30.0,5.0,30.0,91.0,121.0
9.0,3.0,40.0,5.0,60.0,121.0,181.0
9.0,9.0,50.0,5.0,41.0,181.0,222.0
9.0,1.0,60.0,5.0,17.0,222.0,239.0
9.0,14.0,70.0,5.0,66.0,306.0,372.0
9.0,4.0,80.0,5.0,89.0,620.0,709.0
9.0,11.0,90.0,5.0,78.0,800.0,878.0
9.0,8.0,100.0,5.0,88.0,878.0,966.0
9.0,2.0,110.0,5.0,69.0,966.0,1035.0
9.0,13.0,120.0,5.0,45.0,1035.0,1080.0
9.0,15.0,130.0,5.0,82.0,1080.0,1162.0
9.0,5.0,140.0,5.0,6.0,1162.0,1168.0
9.0,6.0,150.0,5.0,13.0,1168.0,1181.0
10.0,5.0,10.0,11.0,90.0,260.0,350.0
10.0,8.0,20.0,11.0,27.0,379.0,406.0
10.0,14.0,30.0,11.0,1.0,484.0,485.0
10.0,1.0,40.0,11.0,8.0,485.0,493.0
10.0,6.0,50.0,11.0,91.0,820.0,911.0
10.0,13.0,60.0,11.0,80.0,911.0,991.0
10.0,7.0,70.0,11.0,89.0,991.0,1080.0
10.0,9.0,80.0,11.0,49.0,1080.0,1129.0
10.0,15.0,90.0,11.0,32.0,1253.0,1285.0
10.0,11.0,100.0,11.0,28.0,1285.0,1313.0
10.0,4.0,110.0,11.0,90.0,1313.0,1403.0
10.0,2.0,120.0,11.0,93.0,1479.0,1572.0
10.0,12.0,130.0,11.0,6.0,1572.0,1578.0
10.0,10.0,140.0,11.0,35.0,1578.0,1613.0
10.0,3.0,150.0,11.0,73.0,1613.0,1686.0
11.0,3.0,10.0,6.0,47.0,0.0,47.0
11.0,15.0,20.0,6.0,43.0,49.0,92.0
11.0,1.0,30.0,6.0,75.0,93.0,168.0
11.0,13.0,40.0,6.0,8.0,289.0,297.0
11.0,7.0,50.0,6.0,51.0,339.0,390.0
11.0,11.0,60.0,6.0,3.0,390.0,393.0
11.0,8.0,70.0,6.0,84.0,477.0,561.0
11.0,6.0,80.0,6.0,34.0,561.0,595.0
11.0,9.0,90.0,6.0,28.0,595.0,623.0
11.0,10.0,100.0,6.0,60.0,650.0,710.0
11.0,14.0,110.0,6.0,69.0,710.0,779.0
11.0,2.0,120.0,6.0,45.0,779.0,824.0
11.0,4.0,130.0,6.0,67.0,874.0,941.0
11.0,12.0,140.0,6.0,58.0,941.0,999.0
11.0,5.0,150.0,6.0,87.0,999.0,1086.0
12.0,6.0,10.0,13.0,65.0,192.0,257.0
12.0,9.0,20.0,13.0,62.0,257.0,319.0
12.0,11.0,30.0,13.0,97.0,524.0,621.0
12.0,3.0,40.0,13.0,20.0,698.0,718.0
12.0,4.0,50.0,13.0,31.0,735.0,766.0
12.0,7.0,60.0,13.0,33.0,808.0,841.0
12.0,10.0,70.0,13.0,33.0,841.0,874.0
12.0,1.0,80.0,13.0,77.0,999.0,1076.0
12.0,14.0,90.0,13.0,50.0,1076.0,1126.0
12.0,5.0,100.0,13.0,80.0,1168.0,1248.0
12.0,2.0,110.0,13.0,48.0,1248.0,1296.0
12.0,12.0,120.0,13.0,90.0,1296.0,1386.0
12.0,13.0,130.0,13.0,75.0,1387.0,1462.0
12.0,8.0,140.0,13.0,96.0,1462.0,1558.0
12.0,15.0,150.0,13.0,44.0,1558.0,1602.0
13.0,9.0,10.0,1.0,28.0,0.0,28.0
13.0,15.0,20.0,1.0,21.0,28.0,49.0
13.0,5.0,30.0,1.0,51.0,49.0,100.0
13.0,14.0,40.0,1.0,75.0,100.0,175.0
13.0,6.0,50.0,1.0,17.0,175.0,192.0
13.0,7.0,60.0,1.0,89.0,192.0,281.0
13.0,10.0,70.0,1.0,59.0,281.0,340.0
13.0,2.0,80.0,1.0,56.0,340.0,396.0
13.0,13.0,90.0,1.0,63.0,396.0,459.0
13.0,8.0,100.0,1.0,18.0,459.0,477.0
13.0,12.0,110.0,1.0,17.0,477.0,494.0
13.0,11.0,120.0,1.0,30.0,494.0,524.0
13.0,4.0,130.0,1.0,16.0,524.0,540.0
13.0,3.0,140.0,1.0,7.0,540.0,547.0
13.0,1.0,150.0,1.0,35.0,547.0,582.0
14.0,11.0,10.0,3.0,57.0,0.0,57.0
14.0,9.0,20.0,3.0,16.0,57.0,73.0
14.0,13.0,30.0,3.0,42.0,73.0,115.0
14.0,7.0,40.0,3.0,34.0,115.0,149.0
14.0,5.0,50.0,3.0,37.0,149.0,186.0
14.0,2.0,60.0,3.0,26.0,186.0,212.0
14.0,14.0,70.0,3.0,68.0,238.0,306.0
14.0,15.0,80.0,3.0,73.0,337.0,410.0
14.0,12.0,90.0,3.0,5.0,410.0,415.0
14.0,1.0,100.0,3.0,8.0,415.0,423.0
14.0,8.0,110.0,3.0,12.0,423.0,435.0
14.0,4.0,120.0,3.0,87.0,435.0,522.0
14.0,3.0,130.0,3.0,83.0,547.0,630.0
14.0,10.0,140.0,3.0,20.0,630.0,650.0
14.0,6.0,150.0,3.0,97.0,650.0,747.0
