job,ws,sequence,priority,duration,start,end
6.0,6.0,100.0,4.0,26.0,263.0,289.0
7.0,5.0,10.0,2.0,8.0,0.0,8.0
7.0,7.0,20.0,2.0,29.0,8.0,37.0
7.0,10.0,30.0,2.0,25.0,37.0,62.0
7.0,4.0,40.0,2.0,15.0,62.0,77.0
7.0,9.0,50.0,2.0,17.0,93.0,110.0
7.0,3.0,60.0,2.0,22.0,110.0,132.0
7.0,8.0,70.0,2.0,32.0,180.0,212.0
7.0,6.0,80.0,2.0,20.0,212.0,232.0
7.0,1.0,90.0,2.0,11.0,232.0,243.0
7.0,2.0,100.0,2.0,28.0,243.0,271.0
8.0,3.0,10.0,6.0,41.0,20.0,61.0
8.0,7.0,20.0,6.0,10.0,61.0,71.0
8.0,9.0,30.0,6.0,32.0,174.0,206.0
8.0,8.0,40.0,6.0,5.0,251.0,256.0
8.0,5.0,50.0,6.0,21.0,256.0,277.0
8.0,10.0,60.0,6.0,59.0,277.0,336.0
8.0,4.0,70.0,6.0,26.0,336.0,362.0
8.0,2.0,80.0,6.0,10.0,362.0,372.0
8.0,6.0,90.0,6.0,16.0,372.0,388.0
8.0,1.0,100.0,6.0,29.0,388.0,417.0
9.0,3.0,10.0,1.0,20.0,0.0,20.0
9.0,10.0,20.0,1.0,7.0,20.0,27.0
9.0,6.0,30.0,1.0,44.0,27.0,71.0
9.0,9.0,40.0,1.0,22.0,71.0,93.0
9.0,7.0,50.0,1.0,33.0,93.0,126.0
9.0,4.0,60.0,1.0,25.0,126.0,151.0
9.0,8.0,70.0,1.0,29.0,151.0,180.0
9.0,5.0,80.0,1.0,12.0,180.0,192.0
9.0,2.0,90.0,1.0,14.0,192.0,206.0
9.0,1.0,100.0,1.0,0.0,206.0,206.0
