job,ws,sequence,priority,duration,start,end
3.0,3.0,60.0,5.0,20.0,697.0,717.0
3.0,5.0,70.0,5.0,32.0,717.0,749.0
3.0,7.0,80.0,5.0,84.0,749.0,833.0
3.0,2.0,90.0,5.0,66.0,833.0,899.0
3.0,10.0,100.0,5.0,24.0,899.0,923.0
4.0,10.0,10.0,2.0,40.0,0.0,40.0
4.0,1.0,20.0,2.0,7.0,40.0,47.0
4.0,5.0,30.0,2.0,19.0,47.0,66.0
4.0,9.0,40.0,2.0,7.0,66.0,73.0
4.0,7.0,50.0,2.0,83.0,177.0,260.0
4.0,3.0,60.0,2.0,64.0,260.0,324.0
4.0,6.0,70.0,2.0,56.0,324.0,380.0
4.0,4.0,80.0,2.0,54.0,380.0,434.0
4.0,8.0,90.0,2.0,8.0,434.0,442.0
4.0,2.0,100.0,2.0,39.0,442.0,481.0
5.0,4.0,10.0,9.0,91.0,0.0,91.0
5.0,3.0,20.0,9.0,64.0,324.0,388.0
5.0,6.0,30.0,9.0,40.0,444.0,484.0
5.0,1.0,40.0,9.0,63.0,484.0,547.0
5.0,8.0,50.0,9.0,98.0,560.0,658.0
5.0,5.0,60.0,9.0,74.0,749.0,823.0
5.0,9.0,70.0,9.0,61.0,823.0,884.0
5.0,2.0,80.0,9.0,6.0,899.0,905.0
5.0,7.0,90.0,9.0,42.0,977.0,1019.0
5.0,10.0,100.0,9.0,15.0,1019.0,1034.0
6.0,2.0,10.0,6.0,80.0,15.0,95.0
6.0,8.0,20.0,6.0,39.0,95.0,134.0
6.0,9.0,30.0,6.0,24.0,134.0,158.0
6.0,4.0,40.0,6.0,75.0,505.0,580.0
6.0,5.0,50.0,6.0,75.0,580.0,655.0
6.0,6.0,60.0,6.0,6.0,697.0,703.0
6.0,7.0,70.0,6.0,44.0,833.0,877.0
6.0,1.0,80.0,6.0,26.0,877.0,903.0
6.0,3.0,90.0,6.0,87.0,903.0,990.0
6.0,10.0,100.0,6.0,22.0,990.0,1012.0
7.0,2.0,10.0,1.0,15.0,0.0,15.0
7.0,8.0,20.0,1.0,43.0,15.0,58.0
7.0,3.0,30.0,1.0,20.0,58.0,78.0
7.0,1.0,40.0,1.0,12.0,78.0,90.0
7.0,9.0,50.0,1.0,26.0,90.0,116.0
7.0,7.0,60.0,1.0,61.0,116.0,177.0
7.0,4.0,70.0,1.0,79.0,177.0,256.0
7.0,10.0,80.0,1.0,22.0,256.0,278.0
7.0,6.0,90.0,1.0,8.0,278.0,286.0
7.0,5.0,100.0,1.0,80.0,286.0,366.0
8.0,3.0,10.0,3.0,62.0,78.0,140.0
8.0,4.0,20.0,3.0,96.0,256.0,352.0
8.0,5.0,30.0,3.0,22.0,366.0,388.0
8.0,10.0,40.0,3.0,5.0,388.0,393.0
8.0,1.0,50.0,3.0,63.0,393.0,456.0
8.0,7.0,60.0,3.0,33.0,456.0,489.0
8.0,8.0,70.0,3.0,10.0,489.0,499.0
8.0,9.0,80.0,3.0,18.0,499.0,517.0
8.0,2.0,90.0,3.0,36.0,517.0,553.0
8.0,6.0,100.0,3.0,40.0,553.0,593.0
9.0,2.0,10.0,8.0,96.0,147.0,243.0
9.0,1.0,20.0,8.0,89.0,243.0,332.0
9.0,6.0,30.0,8.0,64.0,380.0,444.0
9.0,4.0,40.0,8.0,95.0,634.0,729.0
9.0,10.0,50.0,8.0,23.0,729.0,752.0
9.0,8.0,60.0,8.0,18.0,752.0,770.0
9.0,9.0,70.0,8.0,15.0,770.0,785.0
9.0,3.0,80.0,8.0,64.0,785.0,849.0
9.0,7.0,90.0,8.0,38.0,939.0,977.0
9.0,5.0,100.0,8.0,8.0,1030.0,1038.0
