job,ws,sequence,priority,duration,start,end
4.0,2.0,10.0,3.0,68.0,211.0,279.0
4.0,1.0,20.0,3.0,26.0,279.0,305.0
4.0,6.0,30.0,3.0,50.0,351.0,401.0
4.0,4.0,40.0,3.0,46.0,401.0,447.0
4.0,5.0,50.0,3.0,25.0,447.0,472.0
4.0,8.0,60.0,3.0,88.0,472.0,560.0
4.0,3.0,70.0,3.0,6.0,560.0,566.0
4.0,9.0,80.0,3.0,13.0,566.0,579.0
4.0,10.0,90.0,3.0,98.0,579.0,677.0
4.0,7.0,100.0,3.0,84.0,677.0,761.0
5.0,1.0,10.0,9.0,24.0,305.0,329.0
5.0,7.0,20.0,9.0,80.0,360.0,440.0
5.0,3.0,30.0,9.0,91.0,440.0,531.0
5.0,4.0,40.0,9.0,55.0,541.0,596.0
5.0,2.0,50.0,9.0,48.0,596.0,644.0
5.0,9.0,60.0,9.0,99.0,730.0,829.0
5.0,5.0,70.0,9.0,72.0,900.0,972.0
5.0,10.0,80.0,9.0,91.0,972.0,1063.0
5.0,8.0,90.0,9.0,84.0,1180.0,1264.0
5.0,6.0,100.0,9.0,12.0,1264.0,1276.0
6.0,3.0,10.0,1.0,16.0,0.0,16.0
6.0,4.0,20.0,1.0,13.0,16.0,29.0
6.0,1.0,30.0,1.0,9.0,29.0,38.0
6.0,2.0,40.0,1.0,58.0,38.0,96.0
6.0,5.0,50.0,1.0,23.0,96.0,119.0
6.0,8.0,60.0,1.0,85.0,119.0,204.0
6.0,6.0,70.0,1.0,36.0,204.0,240.0
6.0,7.0,80.0,1.0,89.0,240.0,329.0
6.0,9.0,90.0,1.0,71.0,329.0,400.0
6.0,10.0,100.0,1.0,41.0,400.0,441.0
7.0,3.0,10.0,4.0,54.0,16.0,70.0
7.0,1.0,20.0,4.0,41.0,137.0,178.0
7.0,4.0,30.0,4.0,38.0,178.0,216.0
7.0,5.0,40.0,4.0,53.0,216.0,269.0
7.0,2.0,50.0,4.0,11.0,279.0,290.0
7.0,6.0,60.0,4.0,74.0,401.0,475.0
7.0,10.0,70.0,4.0,88.0,490.0,578.0
7.0,7.0,80.0,4.0,46.0,578.0,624.0
7.0,8.0,90.0,4.0,41.0,624.0,665.0
7.0,9.0,100.0,4.0,65.0,665.0,730.0
8.0,3.0,10.0,6.0,53.0,70.0,123.0
8.0,2.0,20.0,6.0,50.0,352.0,402.0
8.0,5.0,30.0,6.0,40.0,472.0,512.0
8.0,1.0,40.0,6.0,90.0,512.0,602.0
8.0,8.0,50.0,6.0,7.0,602.0,609.0
8.0,6.0,60.0,6.0,80.0,721.0,801.0
8.0,4.0,70.0,6.0,57.0,801.0,858.0
8.0,10.0,80.0,6.0,60.0,858.0,918.0
8.0,7.0,90.0,6.0,91.0,918.0,1009.0
8.0,9.0,100.0,6.0,47.0,1009.0,1056.0
9.0,3.0,10.0,10.0,45.0,123.0,168.0
9.0,1.0,20.0,10.0,59.0,329.0,388.0
9.0,9.0,30.0,10.0,81.0,435.0,516.0
9.0,4.0,40.0,10.0,99.0,596.0,695.0
9.0,7.0,50.0,10.0,71.0,761.0,832.0
9.0,2.0,60.0,10.0,19.0,832.0,851.0
9.0,5.0,70.0,10.0,75.0,972.0,1047.0
9.0,8.0,80.0,10.0,77.0,1264.0,1341.0
9.0,10.0,90.0,10.0,94.0,1341.0,1435.0
9.0,6.0,100.0,10.0,95.0,1435.0,1530.0
