job,ws,sequence,priority,duration,start,end
3.0,1.0,90.0,10.0,52.0,1297.0,1349.0
3.0,2.0,100.0,10.0,88.0,1349.0,1437.0
4.0,5.0,10.0,4.0,88.0,40.0,128.0
4.0,7.0,20.0,4.0,15.0,128.0,143.0
4.0,2.0,30.0,4.0,52.0,143.0,195.0
4.0,3.0,40.0,4.0,61.0,195.0,256.0
4.0,8.0,50.0,4.0,54.0,383.0,437.0
4.0,1.0,60.0,4.0,62.0,437.0,499.0
4.0,9.0,70.0,4.0,59.0,499.0,558.0
4.0,6.0,80.0,4.0,9.0,558.0,567.0
4.0,4.0,90.0,4.0,90.0,567.0,657.0
4.0,10.0,100.0,4.0,5.0,657.0,662.0
5.0,7.0,10.0,8.0,71.0,0.0,71.0
5.0,1.0,20.0,8.0,41.0,71.0,112.0
5.0,5.0,30.0,8.0,38.0,156.0,194.0
5.0,4.0,40.0,8.0,53.0,207.0,260.0
5.0,8.0,50.0,8.0,91.0,690.0,781.0
5.0,9.0,60.0,8.0,68.0,812.0,880.0
5.0,2.0,70.0,8.0,50.0,880.0,930.0
5.0,6.0,80.0,8.0,78.0,930.0,1008.0
5.0,3.0,90.0,8.0,23.0,1008.0,1031.0
5.0,10.0,100.0,8.0,72.0,1031.0,1103.0
6.0,4.0,10.0,2.0,95.0,13.0,108.0
6.0,10.0,20.0,2.0,36.0,120.0,156.0
6.0,7.0,30.0,2.0,66.0,272.0,338.0
6.0,6.0,40.0,2.0,52.0,338.0,390.0
6.0,1.0,50.0,2.0,45.0,390.0,435.0
6.0,9.0,60.0,2.0,30.0,435.0,465.0
6.0,5.0,70.0,2.0,23.0,465.0,488.0
6.0,3.0,80.0,2.0,25.0,488.0,513.0
6.0,8.0,90.0,2.0,17.0,513.0,530.0
6.0,2.0,100.0,2.0,6.0,530.0,536.0
7.0,5.0,10.0,9.0,65.0,194.0,259.0
7.0,2.0,20.0,9.0,8.0,259.0,267.0
7.0,9.0,30.0,9.0,85.0,293.0,378.0
7.0,1.0,40.0,9.0,71.0,599.0,670.0
7.0,8.0,50.0,9.0,65.0,781.0,846.0
7.0,7.0,60.0,9.0,28.0,846.0,874.0
7.0,6.0,70.0,9.0,88.0,1008.0,1096.0
7.0,4.0,80.0,9.0,76.0,1096.0,1172.0
7.0,10.0,90.0,9.0,27.0,1172.0,1199.0
7.0,3.0,100.0,9.0,95.0,1199.0,1294.0
8.0,10.0,10.0,7.0,37.0,0.0,37.0
8.0,2.0,20.0,7.0,37.0,54.0,91.0
8.0,5.0,30.0,7.0,28.0,128.0,156.0
8.0,4.0,40.0,7.0,51.0,156.0,207.0
8.0,9.0,50.0,7.0,86.0,207.0,293.0
8.0,3.0,60.0,7.0,9.0,293.0,302.0
8.0,7.0,70.0,7.0,55.0,421.0,476.0
8.0,1.0,80.0,7.0,73.0,499.0,572.0
8.0,8.0,90.0,7.0,51.0,583.0,634.0
8.0,6.0,100.0,7.0,90.0,758.0,848.0
9.0,4.0,10.0,3.0,39.0,108.0,147.0
9.0,3.0,20.0,3.0,15.0,147.0,162.0
9.0,7.0,30.0,3.0,83.0,338.0,421.0
9.0,10.0,40.0,3.0,44.0,421.0,465.0
9.0,8.0,50.0,3.0,53.0,530.0,583.0
9.0,1.0,60.0,3.0,16.0,583.0,599.0
9.0,5.0,70.0,3.0,46.0,599.0,645.0
9.0,6.0,80.0,3.0,24.0,645.0,669.0
9.0,2.0,90.0,3.0,25.0,669.0,694.0
9.0,9.0,100.0,3.0,82.0,694.0,776.0
