job,ws,sequence,priority,duration,start,end
4.0,8.0,30.0,5.0,25.0,187.0,212.0
4.0,4.0,40.0,5.0,63.0,212.0,275.0
4.0,5.0,50.0,5.0,81.0,301.0,382.0
4.0,1.0,60.0,5.0,52.0,382.0,434.0
4.0,2.0,70.0,5.0,30.0,434.0,464.0
4.0,6.0,80.0,5.0,98.0,505.0,603.0
4.0,7.0,90.0,5.0,54.0,623.0,677.0
4.0,3.0,100.0,5.0,86.0,677.0,763.0
5.0,4.0,10.0,9.0,87.0,80.0,167.0
5.0,10.0,20.0,9.0,73.0,268.0,341.0
5.0,6.0,30.0,9.0,51.0,603.0,654.0
5.0,3.0,40.0,9.0,95.0,838.0,933.0
5.0,5.0,50.0,9.0,65.0,959.0,1024.0
5.0,2.0,60.0,9.0,86.0,1024.0,1110.0
5.0,7.0,70.0,9.0,22.0,1110.0,1132.0
5.0,9.0,80.0,9.0,58.0,1132.0,1190.0
5.0,1.0,90.0,9.0,80.0,1190.0,1270.0
5.0,8.0,100.0,9.0,65.0,1270.0,1335.0
6.0,6.0,10.0,6.0,81.0,0.0,81.0
6.0,3.0,20.0,6.0,53.0,212.0,265.0
6.0,8.0,30.0,6.0,57.0,265.0,322.0
6.0,7.0,40.0,6.0,71.0,322.0,393.0
6.0,10.0,50.0,6.0,81.0,393.0,474.0
6.0,1.0,60.0,6.0,43.0,474.0,517.0
6.0,5.0,70.0,6.0,26.0,533.0,559.0
6.0,9.0,80.0,6.0,54.0,559.0,613.0
6.0,4.0,90.0,6.0,58.0,613.0,671.0
6.0,2.0,100.0,6.0,69.0,768.0,837.0
7.0,5.0,10.0,1.0,20.0,0.0,20.0
7.0,7.0,20.0,1.0,86.0,20.0,106.0
7.0,6.0,30.0,1.0,21.0,106.0,127.0
7.0,9.0,40.0,1.0,79.0,127.0,206.0
7.0,10.0,50.0,1.0,62.0,206.0,268.0
7.0,3.0,60.0,1.0,34.0,268.0,302.0
7.0,1.0,70.0,1.0,27.0,302.0,329.0
7.0,2.0,80.0,1.0,81.0,329.0,410.0
7.0,8.0,90.0,1.0,30.0,410.0,440.0
7.0,4.0,100.0,1.0,46.0,440.0,486.0
8.0,10.0,10.0,10.0,68.0,80.0,148.0
8.0,7.0,20.0,10.0,66.0,148.0,214.0
8.0,6.0,30.0,10.0,98.0,654.0,752.0
8.0,9.0,40.0,10.0,86.0,752.0,838.0
8.0,8.0,50.0,10.0,66.0,838.0,904.0
8.0,1.0,60.0,10.0,56.0,904.0,960.0
8.0,4.0,70.0,10.0,82.0,1095.0,1177.0
8.0,2.0,80.0,10.0,95.0,1177.0,1272.0
8.0,5.0,90.0,10.0,47.0,1272.0,1319.0
8.0,3.0,100.0,10.0,78.0,1319.0,1397.0
9.0,1.0,10.0,3.0,30.0,0.0,30.0
9.0,4.0,20.0,3.0,50.0,30.0,80.0
9.0,8.0,30.0,3.0,34.0,91.0,125.0
9.0,3.0,40.0,3.0,58.0,154.0,212.0
9.0,2.0,50.0,3.0,77.0,212.0,289.0
9.0,6.0,60.0,3.0,34.0,289.0,323.0
9.0,9.0,70.0,3.0,84.0,409.0,493.0
9.0,5.0,80.0,3.0,40.0,493.0,533.0
9.0,10.0,90.0,3.0,46.0,533.0,579.0
9.0,7.0,100.0,3.0,44.0,579.0,623.0
