job,ws,sequence,priority,duration,start,end
4.0,5.0,60.0,10.0,81.0,1046.0,1127.0
4.0,4.0,70.0,10.0,90.0,1127.0,1217.0
4.0,3.0,80.0,10.0,75.0,1217.0,1292.0
4.0,2.0,90.0,10.0,66.0,1292.0,1358.0
4.0,7.0,100.0,10.0,40.0,1358.0,1398.0
5.0,2.0,10.0,1.0,42.0,0.0,42.0
5.0,6.0,20.0,1.0,11.0,42.0,53.0
5.0,1.0,30.0,1.0,5.0,53.0,58.0
5.0,10.0,40.0,1.0,39.0,58.0,97.0
5.0,3.0,50.0,1.0,10.0,97.0,107.0
5.0,9.0,60.0,1.0,30.0,107.0,137.0
5.0,4.0,70.0,1.0,39.0,137.0,176.0
5.0,7.0,80.0,1.0,50.0,176.0,226.0
5.0,8.0,90.0,1.0,20.0,226.0,246.0
5.0,5.0,100.0,1.0,51.0,246.0,297.0
6.0,1.0,10.0,9.0,38.0,336.0,374.0
6.0,4.0,20.0,9.0,68.0,484.0,552.0
6.0,9.0,30.0,9.0,86.0,574.0,660.0
6.0,8.0,40.0,9.0,77.0,742.0,819.0
6.0,10.0,50.0,9.0,32.0,870.0,902.0
6.0,3.0,60.0,9.0,89.0,902.0,991.0
6.0,5.0,70.0,9.0,37.0,991.0,1028.0
6.0,7.0,80.0,9.0,53.0,1028.0,1081.0
6.0,2.0,90.0,9.0,43.0,1081.0,1124.0
6.0,6.0,100.0,9.0,89.0,1124.0,1213.0
7.0,1.0,10.0,2.0,19.0,0.0,19.0
7.0,10.0,20.0,2.0,11.0,19.0,30.0
7.0,5.0,30.0,2.0,37.0,30.0,67.0
7.0,2.0,40.0,2.0,41.0,67.0,108.0
7.0,6.0,50.0,2.0,72.0,108.0,180.0
7.0,8.0,60.0,2.0,7.0,180.0,187.0
7.0,3.0,70.0,2.0,52.0,187.0,239.0
7.0,7.0,80.0,2.0,31.0,239.0,270.0
7.0,4.0,90.0,2.0,68.0,270.0,338.0
7.0,9.0,100.0,2.0,10.0,338.0,348.0
8.0,1.0,10.0,6.0,83.0,209.0,292.0
8.0,2.0,20.0,6.0,21.0,292.0,313.0
8.0,10.0,30.0,6.0,23.0,313.0,336.0
8.0,8.0,40.0,6.0,87.0,655.0,742.0
8.0,9.0,50.0,6.0,58.0,742.0,800.0
8.0,7.0,60.0,6.0,89.0,800.0,889.0
8.0,5.0,70.0,6.0,74.0,889.0,963.0
8.0,6.0,80.0,6.0,29.0,963.0,992.0
8.0,3.0,90.0,6.0,74.0,992.0,1066.0
8.0,4.0,100.0,6.0,23.0,1066.0,1089.0
9.0,1.0,10.0,8.0,44.0,292.0,336.0
9.0,3.0,20.0,8.0,57.0,336.0,393.0
9.0,5.0,30.0,8.0,69.0,393.0,462.0
9.0,10.0,40.0,8.0,50.0,462.0,512.0
9.0,2.0,50.0,8.0,65.0,512.0,577.0
9.0,6.0,60.0,8.0,69.0,647.0,716.0
9.0,9.0,70.0,8.0,60.0,800.0,860.0
9.0,4.0,80.0,8.0,58.0,860.0,918.0
9.0,7.0,90.0,8.0,89.0,938.0,1027.0
9.0,8.0,100.0,8.0,13.0,1030.0,1043.0
