job,ws,sequence,priority,duration,start,end
4.0,1.0,20.0,2.0,94.0,53.0,147.0
4.0,6.0,30.0,2.0,43.0,147.0,190.0
4.0,4.0,40.0,2.0,62.0,190.0,252.0
4.0,5.0,50.0,2.0,55.0,285.0,340.0
4.0,8.0,60.0,2.0,48.0,400.0,448.0
4.0,3.0,70.0,2.0,5.0,448.0,453.0
4.0,9.0,80.0,2.0,36.0,453.0,489.0
4.0,10.0,90.0,2.0,47.0,489.0,536.0
4.0,7.0,100.0,2.0,36.0,536.0,572.0
5.0,1.0,10.0,1.0,53.0,0.0,53.0
5.0,7.0,20.0,1.0,30.0,53.0,83.0
5.0,3.0,30.0,1.0,7.0,83.0,90.0
5.0,4.0,40.0,1.0,12.0,90.0,102.0
5.0,2.0,50.0,1.0,68.0,102.0,170.0
5.0,9.0,60.0,1.0,87.0,170.0,257.0
5.0,5.0,70.0,1.0,28.0,257.0,285.0
5.0,10.0,80.0,1.0,70.0,285.0,355.0
5.0,8.0,90.0,1.0,45.0,355.0,400.0
5.0,6.0,100.0,1.0,7.0,400.0,407.0
6.0,3.0,10.0,4.0,29.0,0.0,29.0
6.0,4.0,20.0,4.0,96.0,284.0,380.0
6.0,1.0,30.0,4.0,99.0,380.0,479.0
6.0,2.0,40.0,4.0,14.0,479.0,493.0
6.0,5.0,50.0,4.0,34.0,493.0,527.0
6.0,8.0,60.0,4.0,14.0,565.0,579.0
6.0,6.0,70.0,4.0,7.0,579.0,586.0
6.0,7.0,80.0,4.0,76.0,586.0,662.0
6.0,9.0,90.0,4.0,57.0,662.0,719.0
6.0,10.0,100.0,4.0,76.0,719.0,795.0
7.0,3.0,10.0,10.0,90.0,187.0,277.0
7.0,1.0,20.0,10.0,19.0,540.0,559.0
7.0,4.0,30.0,10.0,87.0,606.0,693.0
7.0,5.0,40.0,10.0,51.0,813.0,864.0
7.0,2.0,50.0,10.0,84.0,955.0,1039.0
7.0,6.0,60.0,10.0,45.0,1039.0,1084.0
7.0,10.0,70.0,10.0,84.0,1086.0,1170.0
7.0,7.0,80.0,10.0,58.0,1254.0,1312.0
7.0,8.0,90.0,10.0,81.0,1312.0,1393.0
7.0,9.0,100.0,10.0,96.0,1393.0,1489.0
8.0,3.0,10.0,8.0,97.0,90.0,187.0
8.0,2.0,20.0,8.0,99.0,493.0,592.0
8.0,5.0,30.0,8.0,93.0,632.0,725.0
8.0,1.0,40.0,8.0,38.0,725.0,763.0
8.0,8.0,50.0,8.0,13.0,799.0,812.0
8.0,6.0,60.0,8.0,96.0,812.0,908.0
8.0,4.0,70.0,8.0,40.0,908.0,948.0
8.0,10.0,80.0,8.0,64.0,948.0,1012.0
8.0,7.0,90.0,8.0,32.0,1012.0,1044.0
8.0,9.0,100.0,8.0,45.0,1044.0,1089.0
9.0,3.0,10.0,7.0,44.0,29.0,73.0
9.0,1.0,20.0,7.0,60.0,313.0,373.0
9.0,9.0,30.0,7.0,29.0,373.0,402.0
9.0,4.0,40.0,7.0,5.0,402.0,407.0
9.0,7.0,50.0,7.0,74.0,747.0,821.0
9.0,2.0,60.0,7.0,85.0,821.0,906.0
9.0,5.0,70.0,7.0,34.0,906.0,940.0
9.0,8.0,80.0,7.0,95.0,940.0,1035.0
9.0,10.0,90.0,7.0,51.0,1035.0,1086.0
9.0,6.0,100.0,7.0,47.0,1086.0,1133.0
