job,ws,sequence,priority,duration,start,end
7.0,4.0,10.0,3.0,76.0,0.0,76.0
7.0,6.0,20.0,3.0,15.0,76.0,91.0
7.0,10.0,30.0,3.0,78.0,91.0,169.0
7.0,2.0,40.0,3.0,8.0,169.0,177.0
7.0,9.0,50.0,3.0,41.0,177.0,218.0
7.0,3.0,60.0,3.0,36.0,218.0,254.0
7.0,5.0,70.0,3.0,30.0,254.0,284.0
7.0,7.0,80.0,3.0,84.0,284.0,368.0
7.0,1.0,90.0,3.0,36.0,368.0,404.0
7.0,8.0,100.0,3.0,76.0,404.0,480.0
8.0,1.0,10.0,6.0,75.0,40.0,115.0
8.0,8.0,20.0,6.0,13.0,120.0,133.0
8.0,3.0,30.0,6.0,81.0,133.0,214.0
8.0,9.0,40.0,6.0,29.0,377.0,406.0
8.0,5.0,50.0,6.0,54.0,406.0,460.0
8.0,7.0,60.0,6.0,82.0,460.0,542.0
8.0,6.0,70.0,6.0,88.0,542.0,630.0
8.0,2.0,80.0,6.0,78.0,630.0,708.0
8.0,10.0,90.0,6.0,40.0,708.0,748.0
8.0,4.0,100.0,6.0,13.0,748.0,761.0
9.0,3.0,10.0,1.0,6.0,0.0,6.0
9.0,2.0,20.0,1.0,26.0,6.0,32.0
9.0,8.0,30.0,1.0,32.0,32.0,64.0
9.0,7.0,40.0,1.0,64.0,64.0,128.0
9.0,5.0,50.0,1.0,54.0,128.0,182.0
9.0,1.0,60.0,1.0,52.0,182.0,234.0
9.0,6.0,70.0,1.0,82.0,234.0,316.0
9.0,4.0,80.0,1.0,6.0,316.0,322.0
9.0,10.0,90.0,1.0,88.0,322.0,410.0
9.0,9.0,100.0,1.0,54.0,410.0,464.0
