job,ws,sequence,priority,duration,start,end
4.0,6.0,90.0,6.0,56.0,585.0,641.0
4.0,8.0,100.0,6.0,7.0,698.0,705.0
5.0,3.0,10.0,2.0,8.0,0.0,8.0
5.0,7.0,20.0,2.0,9.0,9.0,18.0
5.0,4.0,30.0,2.0,58.0,18.0,76.0
5.0,6.0,40.0,2.0,77.0,76.0,153.0
5.0,2.0,50.0,2.0,29.0,153.0,182.0
5.0,9.0,60.0,2.0,96.0,217.0,313.0
5.0,1.0,70.0,2.0,45.0,313.0,358.0
5.0,10.0,80.0,2.0,10.0,360.0,370.0
5.0,5.0,90.0,2.0,54.0,370.0,424.0
5.0,8.0,100.0,2.0,36.0,424.0,460.0
6.0,5.0,10.0,10.0,70.0,580.0,650.0
6.0,4.0,20.0,10.0,92.0,755.0,847.0
6.0,2.0,30.0,10.0,98.0,847.0,945.0
6.0,6.0,40.0,10.0,87.0,945.0,1032.0
6.0,7.0,50.0,10.0,99.0,1032.0,1131.0
6.0,8.0,60.0,10.0,27.0,1137.0,1164.0
6.0,9.0,70.0,10.0,86.0,1164.0,1250.0
6.0,10.0,80.0,10.0,96.0,1250.0,1346.0
6.0,1.0,90.0,10.0,28.0,1346.0,1374.0
6.0,3.0,100.0,10.0,73.0,1374.0,1447.0
7.0,2.0,10.0,9.0,95.0,325.0,420.0
7.0,8.0,20.0,9.0,92.0,460.0,552.0
7.0,4.0,30.0,9.0,85.0,670.0,755.0
7.0,5.0,40.0,9.0,52.0,755.0,807.0
7.0,7.0,50.0,9.0,81.0,890.0,971.0
7.0,10.0,60.0,9.0,32.0,971.0,1003.0
7.0,9.0,70.0,9.0,39.0,1005.0,1044.0
7.0,1.0,80.0,9.0,59.0,1044.0,1103.0
7.0,3.0,90.0,9.0,41.0,1103.0,1144.0
7.0,6.0,100.0,9.0,56.0,1144.0,1200.0
8.0,4.0,10.0,3.0,60.0,76.0,136.0
8.0,9.0,20.0,3.0,45.0,136.0,181.0
8.0,1.0,30.0,3.0,88.0,358.0,446.0
8.0,3.0,40.0,3.0,12.0,446.0,458.0
8.0,2.0,50.0,3.0,7.0,458.0,465.0
8.0,6.0,60.0,3.0,22.0,465.0,487.0
8.0,5.0,70.0,3.0,93.0,487.0,580.0
8.0,10.0,80.0,3.0,49.0,580.0,629.0
8.0,8.0,90.0,3.0,69.0,629.0,698.0
8.0,7.0,100.0,3.0,27.0,698.0,725.0
9.0,1.0,10.0,8.0,21.0,91.0,112.0
9.0,3.0,20.0,8.0,61.0,458.0,519.0
9.0,4.0,30.0,8.0,68.0,602.0,670.0
9.0,6.0,40.0,8.0,26.0,670.0,696.0
9.0,7.0,50.0,8.0,82.0,808.0,890.0
9.0,10.0,60.0,8.0,71.0,890.0,961.0
9.0,9.0,70.0,8.0,44.0,961.0,1005.0
9.0,5.0,80.0,8.0,99.0,1005.0,1104.0
9.0,8.0,90.0,8.0,33.0,1104.0,1137.0
9.0,2.0,100.0,8.0,84.0,1137.0,1221.0
