job,ws,sequence,priority,duration,start,end
2.0,12.0,130.0,8.0,2.0,1326.0,1328.0
2.0,15.0,140.0,8.0,51.0,1328.0,1379.0
2.0,13.0,150.0,8.0,96.0,1379.0,1475.0
3.0,11.0,10.0,9.0,19.0,0.0,19.0
3.0,8.0,20.0,9.0,15.0,223.0,238.0
3.0,6.0,30.0,9.0,42.0,419.0,461.0
3.0,1.0,40.0,9.0,8.0,559.0,567.0
3.0,10.0,50.0,9.0,72.0,567.0,639.0
3.0,14.0,60.0,9.0,15.0,639.0,654.0
3.0,3.0,70.0,9.0,76.0,654.0,730.0
3.0,9.0,80.0,9.0,25.0,828.0,853.0
3.0,2.0,90.0,9.0,78.0,853.0,931.0
3.0,15.0,100.0,9.0,84.0,931.0,1015.0
3.0,12.0,110.0,9.0,62.0,1015.0,1077.0
3.0,4.0,120.0,9.0,70.0,1117.0,1187.0
3.0,13.0,130.0,9.0,81.0,1187.0,1268.0
3.0,7.0,140.0,9.0,16.0,1268.0,1284.0
3.0,5.0,150.0,9.0,97.0,1284.0,1381.0
4.0,7.0,10.0,12.0,68.0,560.0,628.0
4.0,13.0,20.0,12.0,71.0,628.0,699.0
4.0,15.0,30.0,12.0,3.0,749.0,752.0
4.0,2.0,40.0,12.0,68.0,1183.0,1251.0
4.0,8.0,50.0,12.0,91.0,1251.0,1342.0
4.0,6.0,60.0,12.0,37.0,1342.0,1379.0
4.0,12.0,70.0,12.0,73.0,1442.0,1515.0
4.0,1.0,80.0,12.0,21.0,1515.0,1536.0
4.0,3.0,90.0,12.0,85.0,1536.0,1621.0
4.0,4.0,100.0,12.0,79.0,1621.0,1700.0
4.0,9.0,110.0,12.0,51.0,1700.0,1751.0
4.0,14.0,120.0,12.0,50.0,1751.0,1801.0
4.0,5.0,130.0,12.0,21.0,1801.0,1822.0
4.0,10.0,140.0,12.0,30.0,1822.0,1852.0
4.0,11.0,150.0,12.0,64.0,1852.0,1916.0
5.0,5.0,10.0,5.0,14.0,22.0,36.0
5.0,8.0,20.0,5.0,1.0,94.0,95.0
5.0,7.0,30.0,5.0,29.0,95.0,124.0
5.0,1.0,40.0,5.0,72.0,166.0,238.0
5.0,9.0,50.0,5.0,6.0,251.0,257.0
5.0,14.0,60.0,5.0,31.0,257.0,288.0
5.0,13.0,70.0,5.0,98.0,356.0,454.0
5.0,15.0,80.0,5.0,50.0,454.0,504.0
5.0,4.0,90.0,5.0,83.0,504.0,587.0
5.0,3.0,100.0,5.0,2.0,587.0,589.0
5.0,6.0,110.0,5.0,86.0,589.0,675.0
5.0,10.0,120.0,5.0,33.0,833.0,866.0
5.0,11.0,130.0,5.0,33.0,866.0,899.0
5.0,2.0,140.0,5.0,98.0,1008.0,1106.0
5.0,12.0,150.0,5.0,59.0,1106.0,1165.0
6.0,11.0,10.0,14.0,21.0,19.0,40.0
6.0,12.0,20.0,14.0,80.0,40.0,120.0
6.0,7.0,30.0,14.0,99.0,628.0,727.0
6.0,10.0,40.0,14.0,70.0,983.0,1053.0
6.0,1.0,50.0,14.0,80.0,1053.0,1133.0
6.0,3.0,60.0,14.0,71.0,1213.0,1284.0
6.0,2.0,70.0,14.0,47.0,1326.0,1373.0
6.0,9.0,80.0,14.0,96.0,1373.0,1469.0
6.0,13.0,90.0,14.0,56.0,1563.0,1619.0
6.0,8.0,100.0,14.0,78.0,1619.0,1697.0
6.0,6.0,110.0,14.0,53.0,1697.0,1750.0
6.0,4.0,120.0,14.0,10.0,1750.0,1760.0
6.0,14.0,130.0,14.0,92.0,1801.0,1893.0
6.0,15.0,140.0,14.0,1.0,1893.0,1894.0
6.0,5.0,150.0,14.0,33.0,1894.0,1927.0
7.0,4.0,10.0,11.0,29.0,71.0,100.0
7.0,11.0,20.0,11.0,85.0,295.0,380.0
7.0,6.0,30.0,11.0,89.0,461.0,550.0
7.0,7.0,40.0,11.0,10.0,550.0,560.0
7.0,9.0,50.0,11.0,30.0,595.0,625.0
7.0,5.0,60.0,11.0,38.0,625.0,663.0
7.0,1.0,70.0,11.0,38.0,663.0,701.0
7.0,15.0,80.0,11.0,48.0,701.0,749.0
7.0,3.0,90.0,11.0,16.0,749.0,765.0
7.0,8.0,100.0,11.0,65.0,765.0,830.0
7.0,10.0,110.0,11.0,90.0,880.0,970.0
7.0,12.0,120.0,11.0,73.0,1328.0,1401.0
7.0,13.0,130.0,11.0,88.0,1475.0,1563.0
7.0,2.0,140.0,11.0,46.0,1563.0,1609.0
7.0,14.0,150.0,11.0,47.0,1609.0,1656.0
8.0,2.0,10.0,1.0,37.0,0.0,37.0
8.0,3.0,20.0,1.0,9.0,37.0,46.0
8.0,7.0,30.0,1.0,49.0,46.0,95.0
8.0,8.0,40.0,1.0,23.0,95.0,118.0
8.0,11.0,50.0,1.0,1.0,118.0,119.0
8.0,13.0,60.0,1.0,78.0,119.0,197.0
8.0,15.0,70.0,1.0,39.0,197.0,236.0
8.0,9.0,80.0,1.0,15.0,236.0,251.0
8.0,1.0,90.0,1.0,9.0,251.0,260.0
8.0,4.0,100.0,1.0,41.0,260.0,301.0
8.0,14.0,110.0,1.0,35.0,301.0,336.0
8.0,6.0,120.0,1.0,83.0,336.0,419.0
8.0,5.0,130.0,1.0,8.0,419.0,427.0
8.0,10.0,140.0,1.0,61.0,427.0,488.0
8.0,12.0,150.0,1.0,60.0,488.0,548.0
9.0,13.0,10.0,4.0,1.0,0.0,1.0
9.0,8.0,20.0,4.0,73.0,118.0,191.0
9.0,7.0,30.0,4.0,47.0,274.0,321.0
9.0,15.0,40.0,4.0,46.0,321.0,367.0
9.0,4.0,50.0,4.0,10.0,367.0,377.0
9.0,5.0,60.0,4.0,37.0,377.0,414.0
9.0,1.0,70.0,4.0,60.0,414.0,474.0
9.0,14.0,80.0,4.0,84.0,474.0,558.0
9.0,11.0,90.0,4.0,26.0,558.0,584.0
9.0,9.0,100.0,4.0,11.0,584.0,595.0
9.0,12.0,110.0,4.0,37.0,717.0,754.0
9.0,10.0,120.0,4.0,79.0,754.0,833.0
9.0,6.0,130.0,4.0,75.0,833.0,908.0
9.0,3.0,140.0,4.0,49.0,908.0,957.0
9.0,2.0,150.0,4.0,51.0,957.0,1008.0
10.0,5.0,10.0,2.0,22.0,0.0,22.0
10.0,4.0,20.0,2.0,49.0,22.0,71.0
10.0,9.0,30.0,2.0,33.0,71.0,104.0
10.0,15.0,40.0,2.0,2.0,104.0,106.0
10.0,3.0,50.0,2.0,24.0,106.0,130.0
10.0,14.0,60.0,2.0,3.0,130.0,133.0
10.0,6.0,70.0,2.0,73.0,133.0,206.0
10.0,7.0,80.0,2.0,68.0,206.0,274.0
10.0,11.0,90.0,2.0,21.0,274.0,295.0
10.0,13.0,100.0,2.0,61.0,295.0,356.0
10.0,8.0,110.0,2.0,69.0,356.0,425.0
10.0,12.0,120.0,2.0,94.0,548.0,642.0
10.0,2.0,130.0,2.0,43.0,642.0,685.0
10.0,10.0,140.0,2.0,39.0,685.0,724.0
10.0,1.0,150.0,2.0,48.0,724.0,772.0
11.0,7.0,10.0,7.0,81.0,124.0,205.0
11.0,13.0,20.0,7.0,46.0,205.0,251.0
11.0,8.0,30.0,7.0,21.0,251.0,272.0
11.0,6.0,40.0,7.0,23.0,272.0,295.0
11.0,3.0,50.0,7.0,86.0,295.0,381.0
11.0,5.0,60.0,7.0,19.0,427.0,446.0
11.0,14.0,70.0,7.0,64.0,558.0,622.0
11.0,12.0,80.0,7.0,52.0,754.0,806.0
11.0,9.0,90.0,7.0,22.0,806.0,828.0
11.0,1.0,100.0,7.0,50.0,828.0,878.0
11.0,11.0,110.0,7.0,11.0,912.0,923.0
11.0,4.0,120.0,7.0,73.0,923.0,996.0
11.0,2.0,130.0,7.0,77.0,1106.0,1183.0
11.0,10.0,140.0,7.0,16.0,1183.0,1199.0
11.0,15.0,150.0,7.0,75.0,1199.0,1274.0
12.0,13.0,10.0,6.0,21.0,1.0,22.0
12.0,14.0,20.0,6.0,80.0,22.0,102.0
12.0,9.0,30.0,6.0,30.0,104.0,134.0
12.0,8.0,40.0,6.0,32.0,191.0,223.0
12.0,2.0,50.0,6.0,22.0,223.0,245.0
12.0,7.0,60.0,6.0,23.0,321.0,344.0
12.0,1.0,70.0,6.0,85.0,474.0,559.0
12.0,6.0,80.0,6.0,92.0,675.0,767.0
12.0,10.0,90.0,6.0,14.0,866.0,880.0
12.0,11.0,100.0,6.0,13.0,899.0,912.0
12.0,5.0,110.0,6.0,68.0,912.0,980.0
12.0,3.0,120.0,6.0,60.0,980.0,1040.0
12.0,15.0,130.0,6.0,45.0,1040.0,1085.0
12.0,4.0,140.0,6.0,32.0,1085.0,1117.0
12.0,12.0,150.0,6.0,90.0,1165.0,1255.0
13.0,13.0,10.0,10.0,29.0,22.0,51.0
13.0,2.0,20.0,10.0,95.0,51.0,146.0
13.0,5.0,30.0,10.0,52.0,146.0,198.0
13.0,9.0,40.0,10.0,59.0,257.0,316.0
13.0,7.0,50.0,10.0,33.0,510.0,543.0
13.0,11.0,60.0,10.0,12.0,543.0,555.0
13.0,8.0,70.0,10.0,73.0,555.0,628.0
13.0,4.0,80.0,10.0,96.0,633.0,729.0
13.0,1.0,90.0,10.0,75.0,878.0,953.0
13.0,6.0,100.0,10.0,12.0,953.0,965.0
13.0,14.0,110.0,10.0,83.0,965.0,1048.0
13.0,3.0,120.0,10.0,3.0,1048.0,1051.0
13.0,10.0,130.0,10.0,90.0,1199.0,1289.0
13.0,15.0,140.0,10.0,57.0,1379.0,1436.0
13.0,12.0,150.0,10.0,6.0,1436.0,1442.0
14.0,8.0,10.0,3.0,94.0,0.0,94.0
14.0,6.0,20.0,3.0,18.0,94.0,112.0
14.0,1.0,30.0,3.0,54.0,112.0,166.0
14.0,11.0,40.0,3.0,42.0,166.0,208.0
14.0,3.0,50.0,3.0,70.0,208.0,278.0
14.0,4.0,60.0,3.0,29.0,301.0,330.0
14.0,10.0,70.0,3.0,43.0,330.0,373.0
14.0,7.0,80.0,3.0,50.0,373.0,423.0
14.0,12.0,90.0,3.0,75.0,642.0,717.0
14.0,9.0,100.0,3.0,70.0,717.0,787.0
14.0,2.0,110.0,3.0,40.0,787.0,827.0
14.0,5.0,120.0,3.0,48.0,827.0,875.0
14.0,15.0,130.0,3.0,1.0,875.0,876.0
14.0,13.0,140.0,3.0,27.0,876.0,903.0
14.0,14.0,150.0,3.0,12.0,903.0,915.0
