job,ws,sequence,priority,duration,start,end
8.0,9.0,100.0,9.0,74.0,1070.0,1144.0
9.0,2.0,10.0,7.0,85.0,175.0,260.0
9.0,1.0,20.0,7.0,13.0,343.0,356.0
9.0,3.0,30.0,7.0,61.0,356.0,417.0
9.0,7.0,40.0,7.0,7.0,425.0,432.0
9.0,9.0,50.0,7.0,64.0,567.0,631.0
9.0,10.0,60.0,7.0,76.0,631.0,707.0
9.0,6.0,70.0,7.0,47.0,707.0,754.0
9.0,4.0,80.0,7.0,52.0,754.0,806.0
9.0,5.0,90.0,7.0,90.0,806.0,896.0
9.0,8.0,100.0,7.0,45.0,898.0,943.0
